from	to
3554	3586
3554	5295
1385	6654
1385	6464
1385	2099
1385	3586
1385	627
1385	5295
1385	3091
1385	207
1385	7422
6654	3718
6654	1438
6654	6464
6654	2099
6654	3265
6654	3568
6654	627
6654	5295
6654	4067
6654	207
6654	7422
5777	3718
5777	1438
5777	6464
5777	3635
5777	3568
5777	5295
5777	4067
5777	7422
3718	1438
3718	6464
3718	3635
3718	3265
3718	3568
3718	5295
3718	207
1438	6464
1438	3635
1438	3265
1438	3568
1438	3586
1438	5295
1438	4067
7124	3586
7124	627
7124	207
7124	7422
7124	4609
6464	2099
6464	3635
6464	3265
6464	3568
6464	627
6464	5295
6464	4067
6464	207
6464	7422
2099	5295
2099	3091
2099	207
2099	7422
2099	4609
3635	3265
3635	3568
3635	5295
3635	4067
3635	207
3265	3568
3265	627
3265	5295
3265	4067
3265	207
3265	7422
3265	4609
3568	3586
3568	5295
3568	4067
3586	207
3586	7422
627	5295
627	207
627	7422
5295	4067
5295	207
5295	7422
5295	4609
4067	207
3091	207
3091	7422
3091	4609
207	7422
207	4609
7422	4609
