from	to
7486	641
7486	100533467
7486	1763
7486	5893
7486	7516
7486	9156
7486	142
7486	5429
7486	6118
7486	54107
7486	7507
7486	10111
7486	5111
7486	5983
7486	675
7486	5981
7486	5810
7486	7158
7486	11200
7486	5888
7486	5984
7486	144715
7486	146956
7486	5932
7486	7311
7486	1111
7486	5424
7486	5985
7486	672
7486	5890
7486	56655
7486	5884
7486	7316
7486	7156
7486	8914
7486	7517
7486	197342
7486	83695
7486	5425
7314	57599
7314	80198
7314	378708
7314	116028
7314	2072
7314	55215
7314	57804
7314	80010
7314	5426
7314	84126
7314	4361
7314	2188
7314	5727
7314	80233
7314	5889
7314	10524
7314	7398
7314	545
7314	641
7314	100533467
7314	1763
7314	5980
7314	7516
7314	22909
7314	9937
7314	9156
7314	142
7314	29089
7314	64858
7314	5429
7314	6118
7314	54107
7314	7507
7314	2189
7314	10111
7314	5111
7314	5983
7314	675
7314	5981
7314	7158
7314	11200
7314	5888
7314	2175
7314	201254
7314	5984
7314	146956
7314	2187
7314	5932
7314	199990
7314	55120
7314	7311
7314	1111
7314	5424
7314	5985
7314	672
7314	5890
7314	56655
7314	353497
7314	7316
7314	7156
7314	7517
7314	197342
7314	91442
7314	5425
3667	5888
2237	80198
2237	116028
2237	2072
2237	5883
2237	57804
2237	5426
2237	4361
2237	641
2237	1763
2237	5893
2237	5980
2237	9937
2237	9156
2237	142
2237	6118
2237	54107
2237	7507
2237	10111
2237	5111
2237	5983
2237	5981
2237	7158
2237	11200
2237	5888
2237	5984
2237	146956
2237	5932
2237	1111
2237	5424
2237	5985
2237	56655
2237	5884
2237	8914
2237	7517
2237	5425
57599	80198
57599	378708
57599	2072
57599	55215
57599	57804
57599	5426
57599	2188
57599	80233
57599	7398
57599	22909
57599	9937
57599	64858
57599	6118
57599	54107
57599	2189
57599	5111
57599	5983
57599	5981
57599	5888
57599	2175
57599	201254
57599	5984
57599	146956
57599	2187
57599	199990
57599	55120
57599	7311
57599	5424
57599	5985
57599	56655
57599	7316
57599	197342
57599	91442
57599	5425
80198	378708
80198	116028
80198	2072
80198	55215
80198	80010
80198	348654
80198	4361
80198	2188
80198	80233
80198	5889
80198	10524
80198	7398
80198	545
80198	641
80198	100533467
80198	1763
80198	5893
80198	5980
80198	7516
80198	22909
80198	9937
80198	9156
80198	29089
80198	64858
80198	7507
80198	2189
80198	10111
80198	675
80198	7158
80198	11200
80198	5888
80198	2175
80198	201254
80198	146956
80198	2187
80198	5932
80198	199990
80198	55120
80198	7311
80198	1111
80198	672
80198	5890
80198	5884
80198	353497
80198	7316
80198	7156
80198	7517
80198	197342
80198	91442
378708	116028
378708	2072
378708	55215
378708	80010
378708	84126
378708	2188
