"","gene_id1","gene_id2","score","gene_symbol1","gene_symbol2"
"384",9978,56949,937,"RBX1","XAB2"
"385",9978,6917,928,"RBX1","TCEA1"
"386",9978,404672,932,"RBX1","GTF2H5"
"387",9978,8178,901,"RBX1","ELL"
"388",9978,2072,923,"RBX1","ERCC4"
"389",9978,5436,933,"RBX1","POLR2G"
"390",9978,100533467,921,"RBX1","BIVM-ERCC5"
"391",9978,10450,905,"RBX1","PPIE"
"392",9978,27339,923,"RBX1","PRPF19"
"393",9978,1069,931,"RBX1","CETN2"
"394",9978,5887,954,"RBX1","RAD23B"
"395",9978,5886,950,"RBX1","RAD23A"
"396",9978,10714,913,"RBX1","POLD3"
"397",9978,10038,904,"RBX1","PARP2"
"398",9978,6613,948,"RBX1","SUMO2"
"399",9978,285464,934,"RBX1","CRIPAK"
"400",9978,5441,963,"RBX1","POLR2L"
"401",9978,5433,912,"RBX1","POLR2D"
"402",9978,7314,941,"RBX1","UBB"
"403",9978,728340,922,"RBX1","GTF2H2C"
"404",9978,142,911,"RBX1","PARP1"
"405",9978,902,925,"RBX1","CCNH"
"406",9978,6233,951,"RBX1","RPS27A"
"407",9978,7398,911,"RBX1","USP1"
"408",9978,5111,914,"RBX1","PCNA"
"409",9978,91603,902,"RBX1","ZNF830"
"410",9978,2965,916,"RBX1","GTF2H1"
"411",9978,2033,928,"RBX1","EP300"
"412",9978,5438,914,"RBX1","POLR2I"
"413",9978,54107,922,"RBX1","POLE3"
"414",9978,5424,904,"RBX1","POLD1"
"415",9978,7329,958,"RBX1","UBE2I"
"416",9978,5435,916,"RBX1","POLR2F"
"417",9978,9716,900,"RBX1","AQR"
"418",9978,5440,912,"RBX1","POLR2K"
"419",9978,2967,904,"RBX1","GTF2H3"
"420",9978,7334,965,"RBX1","UBE2N"
"421",9978,51426,902,"RBX1","POLK"
"422",9978,1161,952,"RBX1","ERCC8"
"423",9978,5981,903,"RBX1","RFC1"
"424",9978,3150,936,"RBX1","HMGN1"
"425",9978,57599,917,"RBX1","WDR48"
"426",9978,2071,911,"RBX1","ERCC3"
"427",9978,4331,947,"RBX1","MNAT1"
"428",9978,7508,926,"RBX1","XPC"
"429",9978,1643,979,"RBX1","DDB2"
"430",9978,5983,905,"RBX1","RFC3"
"431",9978,8451,999,"RBX1","CUL4A"
"432",11198,23168,999,"SUPT16H","RTF1"
"433",11198,2962,919,"SUPT16H","GTF2F1"
"434",11198,6749,999,"SUPT16H","SSRP1"
"435",11198,1025,948,"SUPT16H","CDK9"
"436",11198,5432,976,"SUPT16H","POLR2C"
"437",11198,905,902,"SUPT16H","CCNT2"
"438",11198,5436,929,"SUPT16H","POLR2G"
"439",11198,55840,902,"SUPT16H","EAF2"
"440",11198,2956,838,"SUPT16H","MSH6"
"441",11198,6827,986,"SUPT16H","SUPT4H1"
"442",11198,3014,752,"SUPT16H","H2AFX"
"443",11198,5439,907,"SUPT16H","POLR2J"
"444",11198,2547,803,"SUPT16H","XRCC6"
"445",11198,27125,908,"SUPT16H","AFF4"
"446",11198,7157,929,"SUPT16H","TP53"
"447",11198,6829,993,"SUPT16H","SUPT5H"
"448",11198,80349,947,"SUPT16H","WDR61"
"449",11198,2968,903,"SUPT16H","GTF2H4"
"450",11198,4300,902,"SUPT16H","MLLT3"
"451",11198,5441,940,"SUPT16H","POLR2L"
"452",11198,7936,911,"SUPT16H","NELFE"
"453",11198,5433,938,"SUPT16H","POLR2D"
"454",11198,4298,900,"SUPT16H","MLLT1"
"455",11198,9150,932,"SUPT16H","CTDP1"
"456",11198,728340,902,"SUPT16H","GTF2H2C"
"457",11198,2068,909,"SUPT16H","ERCC2"
"458",11198,902,903,"SUPT16H","CCNH"
"459",11198,162699,900,"SUPT16H","ELOA3"
"460",11198,2177,912,"SUPT16H","FANCD2"
"461",11198,1022,932,"SUPT16H","CDK7"
"462",11198,25920,906,"SUPT16H","NELFB"
"463",11198,51224,900,"SUPT16H","ELOA2"
"464",11198,2963,926,"SUPT16H","GTF2F2"
"465",11198,5437,925,"SUPT16H","POLR2H"
"466",11198,9646,998,"SUPT16H","CTR9"
"467",11198,6921,900,"SUPT16H","ELOC"
"468",11198,54623,996,"SUPT16H","PAF1"
"469",11198,2965,932,"SUPT16H","GTF2H1"
"470",11198,8812,911,"SUPT16H","CCNK"
"471",11198,6924,911,"SUPT16H","ELOA"
"472",11198,5438,926,"SUPT16H","POLR2I"
"473",11198,472,922,"SUPT16H","ATM"
"474",11198,5424,779,"SUPT16H","POLD1"
"475",11198,51755,962,"SUPT16H","CDK12"
"476",11198,100506888,900,"SUPT16H","ELOA3D"
"477",11198,5435,912,"SUPT16H","POLR2F"
"478",11198,6923,900,"SUPT16H","ELOB"
"479",11198,5434,925,"SUPT16H","POLR2E"
"480",11198,9557,897,"SUPT16H","CHD1L"
"481",11198,5440,919,"SUPT16H","POLR2K"
"482",11198,1111,910,"SUPT16H","CHEK1"
"483",11198,2967,904,"SUPT16H","GTF2H3"
"484",11198,545,925,"SUPT16H","ATR"
"485",11198,9656,923,"SUPT16H","MDC1"
"486",11198,79577,993,"SUPT16H","CDC73"
"487",11198,7469,909,"SUPT16H","NELFA"
"488",11198,672,927,"SUPT16H","BRCA1"
"489",11198,5431,979,"SUPT16H","POLR2B"
"490",11198,6118,768,"SUPT16H","RPA2"
"491",11198,123169,998,"SUPT16H","LEO1"
"492",11198,2071,917,"SUPT16H","ERCC3"
"493",11198,55215,911,"SUPT16H","FANCI"
"494",11198,85403,902,"SUPT16H","EAF1"
"495",11198,51497,918,"SUPT16H","NELFCD"
"496",11198,55677,995,"SUPT16H","IWS1"
"497",11198,6917,963,"SUPT16H","TCEA1"
"498",11198,404672,902,"SUPT16H","GTF2H5"
"499",11198,8178,906,"SUPT16H","ELL"
"500",11198,4331,934,"SUPT16H","MNAT1"
"501",11198,6830,995,"SUPT16H","SUPT6H"
"502",11198,7508,848,"SUPT16H","XPC"
"503",11198,904,923,"SUPT16H","CCNT1"
"504",5427,1763,958,"POLE2","DNA2"
"505",5427,56852,923,"POLE2","RAD18"
"506",5427,5432,902,"POLE2","POLR2C"
"507",5427,5436,902,"POLE2","POLR2G"
"508",5427,100533467,914,"POLE2","BIVM-ERCC5"
"509",5427,2956,716,"POLE2","MSH6"
"510",5427,10450,902,"POLE2","PPIE"
"511",5427,27339,910,"POLE2","PRPF19"
"512",5427,8450,931,"POLE2","CUL4B"
"513",5427,5439,942,"POLE2","POLR2J"
"514",5427,11073,798,"POLE2","TOPBP1"
"515",5427,10714,970,"POLE2","POLD3"
"516",5427,10038,926,"POLE2","PARP2"
"517",5427,5932,907,"POLE2","RBBP8"
"518",5427,79728,904,"POLE2","PALB2"
"519",5427,6119,938,"POLE2","RPA3"
"520",5427,5426,999,"POLE2","POLE"
"521",5427,2968,919,"POLE2","GTF2H4"
"522",5427,675,935,"POLE2","BRCA2"
"523",5427,83990,944,"POLE2","BRIP1"
"524",5427,285464,900,"POLE2","CRIPAK"
