"","gene_id1","gene_id2","gene_symbol1","gene_symbol2","hub_score1","hub_score2","combined_score"
"355",2908,4088,"NR3C1","SMAD3",NA,NA,NA
"356",2908,5594,"NR3C1","MAPK1",NA,NA,NA
"357",2908,5595,"NR3C1","MAPK3",NA,NA,NA
"358",2908,5596,"NR3C1","MAPK4",NA,NA,NA
"359",2908,5597,"NR3C1","MAPK6",NA,NA,NA
"360",2908,5598,"NR3C1","MAPK7",NA,NA,NA
"361",2908,5599,"NR3C1","MAPK8",NA,NA,NA
"362",2908,5600,"NR3C1","MAPK11",NA,NA,NA
"363",2908,5601,"NR3C1","MAPK9",NA,NA,NA
"364",2908,5602,"NR3C1","MAPK10",NA,NA,NA
"365",2908,5603,"NR3C1","MAPK13",NA,NA,NA
"366",2908,6300,"NR3C1","MAPK12",NA,NA,NA
"367",2908,7157,"NR3C1","TP53",NA,0.660945725678381,NA
"368",2908,7158,"NR3C1","TP53BP1",NA,0.263402791501386,NA
"369",2908,9252,"NR3C1","RPS6KA5",NA,NA,NA
"370",3002,3002,"GZMB","GZMB",NA,NA,NA
"371",3008,5603,"HIST1H1E","MAPK13",NA,NA,NA
"372",3008,8294,"HIST1H1E","HIST1H4I",NA,NA,NA
"373",3008,8359,"HIST1H1E","HIST1H4A",NA,NA,NA
"374",3008,8360,"HIST1H1E","HIST1H4D",NA,NA,NA
"375",3008,8361,"HIST1H1E","HIST1H4F",NA,NA,NA
"376",3008,8362,"HIST1H1E","HIST1H4K",NA,NA,NA
"377",3008,8363,"HIST1H1E","HIST1H4J",NA,NA,NA
"378",3008,8364,"HIST1H1E","HIST1H4C",NA,NA,NA
"379",3008,8365,"HIST1H1E","HIST1H4H",NA,NA,NA
"380",3008,8366,"HIST1H1E","HIST1H4B",NA,NA,NA
"381",3008,8367,"HIST1H1E","HIST1H4E",NA,NA,NA
"382",3008,8368,"HIST1H1E","HIST1H4L",NA,NA,NA
"383",3008,8370,"HIST1H1E","HIST2H4A",NA,NA,NA
"384",3008,554313,"HIST1H1E","HIST2H4B",NA,NA,NA
"385",3297,3297,"HSF1","HSF1",NA,NA,NA
"386",3297,5594,"HSF1","MAPK1",NA,NA,NA
