"","gene_id1","gene_id2","gene_symbol1","gene_symbol2","hub_score1","hub_score2","combined_score"
"3583",64794,9440,"DDX31","MED17",0.265733836167934,0.923332397403596,0.594533116785765
"3584",64794,54797,"DDX31","MED18",0.265733836167934,0.785088479904977,0.525411158036456
"3585",64794,219541,"DDX31","MED19",0.265733836167934,0.867580886916307,0.56665736154212
"3586",64794,5469,"DDX31","MED1",0.265733836167934,1,0.632866918083967
"3587",64794,9477,"DDX31","MED20",0.265733836167934,0.738840441728105,0.50228713894802
"3588",64794,9412,"DDX31","MED21",0.265733836167934,0.772043113451938,0.518888474809936
"3589",64794,6837,"DDX31","MED22",0.265733836167934,0.71404104532497,0.489887440746452
"3590",64794,9439,"DDX31","MED23",0.265733836167934,0.810067304580284,0.537900570374109
"3591",64794,9862,"DDX31","MED24",0.265733836167934,0.835703812059918,0.550718824113926
"3592",64794,81857,"DDX31","MED25",0.265733836167934,0.835355425006055,0.550544630586995
"3593",64794,9441,"DDX31","MED26",0.265733836167934,0.988002568669849,0.626868202418892
"3594",64794,9442,"DDX31","MED27",0.265733836167934,0.619156984076413,0.442445410122173
"3595",64794,55588,"DDX31","MED29",0.265733836167934,0.855379808010383,0.560556822089159
"3596",64794,90390,"DDX31","MED30",0.265733836167934,0.758826366452713,0.512280101310323
"3597",64794,51003,"DDX31","MED31",0.265733836167934,0.674005975374641,0.469869905771287
"3598",64794,29079,"DDX31","MED4",0.265733836167934,0.769830347694344,0.517782091931139
"3599",64794,10001,"DDX31","MED6",0.265733836167934,0.772600096328845,0.51916696624839
"3600",64794,9443,"DDX31","MED7",0.265733836167934,0.70276687123203,0.484250353699982
"3601",64794,112950,"DDX31","MED8",0.265733836167934,0.738061889582224,0.501897862875079
"3602",64794,55090,"DDX31","MED9",0.265733836167934,0.829413137580326,0.54757348687413
"3603",64794,5430,"DDX31","POLR2A",0.265733836167934,0.789926682436468,0.527830259302201
"3604",64794,5431,"DDX31","POLR2B",0.265733836167934,0.649723807307283,0.457728821737608
"3605",64794,5432,"DDX31","POLR2C",0.265733836167934,0.691791074404522,0.478762455286228
"3606",64794,5433,"DDX31","POLR2D",0.265733836167934,0.645029409445966,0.45538162280695
"3607",64794,5434,"DDX31","POLR2E",0.265733836167934,0.689614494334962,0.477674165251448
"3608",64794,5435,"DDX31","POLR2F",0.265733836167934,0.542910158099897,0.404321997133916
"3609",64794,5436,"DDX31","POLR2G",0.265733836167934,0.621868443501606,0.44380113983477
